article_id,start,end,answered,votes,category,title,content
144781,2018-02-21,2018-03-23,0,11,문화/예술/체육/언론,"김보름, 박지우 선수의 자격박탈과 적폐 빙상연맹의 엄중 처벌을 청원합니다",스포츠 정신을 망각한 선수들은 국가 대표 자격이 없으므로 국대 자격을  박탈함이 마땅합니다
387668,2018-09-22,2018-10-22,0,0,인권/성평등,노동운동 벌금 전과기록 삭제건,87년 대우조선 노동조합 결성  당시\n배고파 못살겠다  외치며  소요했던  과거의\n흔적이  경창청에 아직도 남아 있어\n나이 63세에 재취에 어려움이 있 습니다.\n요즘은 인터넷에 공개되어 있어\n민증 번호만 있으면 조회가 가능 합니다\n노대통시절 삭제 해준다는 소식을 접했는데\n정년 퇴임후 인터넷 조회를 해보니 기록이\n남아 있습니다.\n신속히 해결해 주시면 감사하겠읍니다.
176438,2018-03-26,2018-04-25,0,4,저출산/고령화대책,다자녀 전용 전세대출,"대부분의 다자녀가정은 아이들 키우는 동안 주택 구입은 꿈도 꾸기 어렵습니다.\n신혼부부전용전세대출처럼 다자녀전용전세대출이라도 만들어주십시오.\n의,식,주에서 의,식은 없으면 없는 대로 조금씩 먹고 안  사입고 산다 해도 주는 해결하기 넘 힘드네요ㅠ\n금리 우대를 소득 분위로 차등하여 해 주면 좋겠습니다.\n평수 제한도 늘려주시구요ㅠ\n형편대로 자녀를 낳는 것은 아닙니다.\n대부분의 다자녀 가정은 형편이 좋든 나쁘든 낳아 키웁니다.\n가장 기본적인 삶을 살 수 있도록 힘써주시길 부탁드립니다."
187923,2018-04-06,2018-05-06,0,1,경제민주화,부당한 판결을 어찌할까요?,"대리점이란 사업이 종속적 거래의 앵벌이 처지란 것을 몰랐습니다.\n지속적 사업의 유지를 위해서 갑의 협박과 갈취가 존재하고, 일방적 정산 까지 거래관계를 따질 수도 없이 본사의 출고가로 알고 정산 처리했으며, 해마다 재고에 대한 미납금을 1년단위로 안고 유지합니다.\n따라서 대리점은 미수금을 안고, 해마다 계약을 협박 받으며, 대리점을 유지합니다.\n본 사건은 총판이 계약 당사자를 자칭하고, ""해지""통지를 계약 사항을 악용해서 동시에 해지된다는 통지였으며, 신규총판이라는 사업자를 내세워서 ""계약을 원하는 경우에 상담후에 결정한다""는 안내문을 보내오고, 당일 선별한 대리점은 계약을 거부한다는 것으로 법적 조치라는 소송을 야기했습니다.\n결과는 상표권자로 둔갑한 본사가 "" 총판의 해지""통지가 있었다는 사실만으로 모조리 ""해지""되었다는 판결입니다.\n오로지간판 철거를 목적으로 했다는 것이며, 본안 소송은 피고의 요구에 마지 못해서 했다는 갑질 판결을 만들었습니다.\n갑질도 정도지!  소송대리인 재판부의 결탁적 처리 아니고는 있을 수 없는 판결입니다.  법대로 할수 있는 힘이 없습니다."
485841,2019-01-03,2019-02-02,0,11,미래,저희나라가 게임의 종주국이라는 명예를 지켜주세요,"지금 넥슨이 중국 게임업계 텐센트 넷이즈 아니면 미국 ea게임즈에 매각된다는 뉴스가 나오고 있습니다.\n저도 넥슨의 게임들을 즐겨하는 입장에서 안타깝습니다.게임에돈을쓰는것(현질)을 유도하는 시스템 빼면 나머지는 카트라이더,피파온라인4등의 흥행요소들이있는 넥슨게임들인데 특히 카트라이더는 잘되려는 중인데 중국이나 미국게임업계에넘어간다면 운영방식이 바뀌어 한국 유저들을 위한 서비스는 줄어들수 있습니다.\n그것만이아니라 저희나라는 게임의 종주국입니다 하지만 nexon이라는 회사는 저희나라의 대표적인 게임회사들 중 하나입니다.그회사가 중국업계나 미국업계에 넘어가게된다면 게임 종주국이라는 명예가 계속 이어질수있을까요?\n그리고 만약 다른나라에 넥슨이 넘어가지않더라도 좋지않은 징조입니다.병에걸려 죽을뻔했는데 좋은건아니잖아요?\n그러니 제발 정부차원에서 저희나라의 업체는 지켜주세요 부탁드립니다.\n제발 넥슨이 최소한 우리나라 업계에넘어가게라도 해주십쇼.얼마나 힘들면 회사에 자부심이 있을텐데 전지분을 내놓았겠습니까.게임에 대한 정책들을 우리나라 회사들을 위한 정책으로 바꾸어주세요.부탁드립니다."
225005,2018-05-06,2018-06-05,0,3,보건복지,불쌍한 기초수급 노인들..여기들좀 동참해주세요!,관심좀 가져주세요
405725,2018-10-13,2018-11-12,0,7,일자리,고개숙인여당,공공일자리도다 민간기업  일자리 창출에 연구하세요 여당이라고 자만하지말고 더 자숙하면 국민이 뭘 원하는지 현장에 나가 파악하세요
478536,2018-12-25,2019-01-24,0,8,보건복지,국민연금 제도 불공정.   폐지 주장.,"국민연금에 가입하지 않은 사람은 월 소득 환산액이 106만원 되어도 기초 연금을 전액 받을수 있습니다.\n(106만원을 초과 하여도  ->131만원 까지는 범위내에서 기초연금 지급  -> 131만원 한도는 매년 상향 조정됨)\n국민연금에 11년이상 가입한 사람은 기타 다른 소득이 전혀 없어도 수령액이 375,000원만 초과하면 기초연금을\n감액하여 지급합니다.\n이는 국민연금 가입자에 대한 분명한 역차별이고, 가입하지 않은사람 대비 소득역전 현상이 발생하게 됩니다.\n국민연금에 가입하지 않은 사람보다 소득이 적어도  단지, 국민연금에 장기 가입했다는 사유로 기초연금을 감액\n하는 제도는 아주 불공정 합니다.\n현재 국민연금 가입자중 저소득층에 해당하는 사람은 11 -20년 가입후 받을수 있는 연금 수령액이 아주 미미합니다.\n국민연금 소득 대체율 40% 제도가 유지되고, 기초연금이 40만원으로 인상된다면  이런 현상은 더욱 심화될 것이고\n차라리 국민연금에 가입하지 말고, 기초연금 전액 받는게 유리하다는 생각을 하게 됩니다.\n특정 계층을 두둔하는게 아니고 불공정한 제도부터 폐지 개선하여 정책에 대한 불신이 없게끔 노력하세요."
384494,2018-09-18,2018-10-18,0,9,육아/교육,여성가족부..가정법원판사님들...,왜  아직 그대로입니까!\n실효성이 없는 대안만 있을뿐입니다\n양육비 대안 추진 언제쯤됩니까?\n한달만 이행명령  안지켜도 감치라더니 왜 가정법원에선\n계속 연기연기 속행입니까?\n누굴 위한 법원입니까!\n양육비 미지급부모는 아동학대죄 아닙니까!\n판사재량이라지만   이건 아니지않습니까!\n외제차 굴리고다니고 하는사업 잘되서 등따시고 배부르면서\n자식 양육비 안주는 놈들을 위한 법원입니까!\n우리나라가 무슨 선진국입니까!\n이렇게 모든게 썩어빠졌는데..\n이민가고싶습니다..이렇게 제도가 엉망진창인데  애를\n더 낳으라구요? 있는애들이라도 잘 크게해주세요\n가정법원판사님들...아동학대죄   감치하는거 당연힙니다\n누굴위한 법원인지..뭡니까
488015,2019-01-05,2019-02-04,0,4,일자리,비자는뭐하러만들었냐?,"불체자가얼만대? 관광비자로들어와서 일하는 외노자들이 얼만대?\n우리나라입국할때 비자발급하는거,,,뭐하러만들었냐?\n그냥다 없애라,,\n불법이던,관광을방자한,일자리던,,하나도 관리도 안하면서,,,뭐하러비자라는 제도를만들었냐?\n그냥 중국,인도 동남아,러시안,,다 입국시켜라,,\n어차피 지금 외노자들로인해 굶어죽게생긴거,,,다 입국시켜서,다 같이 굶어죽자,,\n정치하는 사람들도 수입하고,,판사 검사 의사 전부 수입해라,,\n자기들밥그릇 탄탄하다고,,너무 무관심한거아니냐?\n아니면 그좋아하는 중국에 합병시키던가?"
346089,2018-08-18,2018-09-17,0,3,안전/환경,조영남  현대미술 관행  좋아하십니다  꼭  독선과 독재같은  문 정권  같습니다,인간이 인간다워야  사람이지
307697,2018-07-16,2018-08-15,0,31,정치개혁,청와대 비서진이 500명 육박...,이렇게 많은 분들 뭐하는 사람들인가요?\n국회의원하고 차이점이 뭐예요?\n세비는 어떤돈으로 지급되나요?\n현재 우리나라는 이런저런일로\n국민의 뜻과달리 국민혈세가 다른방향으로 흐르고있는거 같네요 ..\n안타까워요
514362,2019-02-01,2019-03-03,0,1,기타,문재인 대통령님께 바라는 소방관을 꿈꾸는 청년,진심으로 친애하는 문재인 대통령님께\n안녕하십니까\n저는 소방관을 준비하고 있는 청년입니다.\n대통령님께 간곡한 청이있어서\n연락드립니다~ 보실거라 꼭 믿습니다.\n저는 공무원이 되고싶어서 소방관이 되려는 것이 아닙니다. 저는 오직 소방관이 되고싶어서 소방관들을 지켜주고 싶어서 우리나라 안전에 기여하고 싶고 국민의식을 높이고 싶고 국민들을  지켜주고 싶어서  위롭고 따듯하게 살고 싶은 진심이 담긴 사람입니다.\n이게 진심이 아니라면  저는 대통령님이 국민분들이 소방관을 시켜주신다는 가정하에 약속할수도 있습니다 제가 생활하는 돈이외에  바라지도 않으며 안주셔도 생활만하는 고정금을 계속 준다해도 할것입니다\n지위 이런것도 안바라며 주지않아도 할것입니다.\n다만  저는  소방관이 되면 소방관으로써 정치쪽이나 옴브즈맨 제도에 의해  정의롭게  일해보고도 싶고 그런생각도 가지고 준비중입니다. 많이 배우고 노력해야겠지만  큰꿈입니다. 물론  정치쪽은  온전히 국민들의 안전의식 국민들을 위한  소방관을 위한 길을 걷고 싶고  최종은   조금이라도 좋은세상을 만들고  그걸 아이들과 후손들에게 물려주고 싶은  한사람이며 하늘에 맹세코 진심입니다\n그런데  주로 소방관 필기시험은 다른 공무원 시험보다  필기시험 난이도가 낮다고들 합니다. 그러나 그렇지 않습니다.비슷하며  또한 체력이 너무 힘들고 어렵고 저희는  둘다 병행을 해야합니다\n주로 소방관 공시생들은  공부를 안해오던 못하던 사람들이 많습니다  저 역시도 그렇습니다.나이 때문에 어린친구들 따라가기도 버겁고 암기에대한 휘발성이  때문에 일년을 준비하고 낙오해 다시 재도전중입니다.  핑계라면 핑계인건  알고있습니다.저는 요즘 하루에 4시간 씩  자고 있습니다. 너무너무 소방관이 하고싶습니다  위험하고 어렵다는 그일을 생명을 내놓고라도 하고싶습니다  그런데  공무원 시험  소방관 시험  필기도 실기 체력시험도  넘 엄격해집니다. 필기는 난이도가 다른 직렬과 거의 다를바없고 체력시험은 무조건 파울만 줍니다. 꼭 떨어트리려는 시험 같기만 합니다.소방관은 생명을 걸고 임하는 직업입니다.\n물런 너무 쉽다면  다하고싶다고 하겠지요 저도 그건 원치 않습니다  그러나 부디  저같이 오직 소방관을 위해  일하고 싶은 사람들도 헤아려 주시고 부디  시험에  조금만 관심을 가지고  너무 떨어트리는 시험이 되지않게  대통령님이 도와주세요 꼭 부탁드립니다\n저같은 소방관을 꿈꾸는 많은 이들을 대표해서  청합니다   부디 관심을 더 가져주시고  한번만  힘써주세요  제가 말한 모든것은 진심으로 거짓없는 마음입니다  도와주십시요
127865,2018-02-05,2018-03-07,0,8,문화/예술/체육/언론,제발 쓰레기같은 언론 좀 어떻게 해주세요.,진짜 요즘 일부 언론 너무나 심합니다.\n아무리 언론의 자유가 중요하다지만.\n기득권 세력에 빌붙어 지들 좋을때로 마음대로 사실을 왜곡하고 날조하고\n아직도 철지난 색깔론 공격에\n일부 야당의 나팔수같은 기레기들때문에 정말 진저리가 쳐집니다.\n왜 저런 쓰레기같은 언론을 가만 놔두나요.\n저건 손 볼 필요가 있다고 봅니다.\n제발 좀 점잖게만 있지 마시고. 제발 좀...
316695,2018-07-23,2018-08-22,0,2,외교/통일/국방,국군장별 두발체제 완화,"안녕하세요. 대통령님\n장병들 두발체제를 완화시켰으면 해서 이렇게 청원을 올려봅니다.\n옛날에야 전시이고 육탄전이 많아 스포츠컷, 3cm두발규제를 이해하지만\n시대가 휴전이고 또 육탄전이 거의없을 지금\n평화를 논하고있는 지금\n장병들을 두발에 약간에 자유를 주었으면 합니다.\n단정하고 깔끔하게만 하면 굳이 3cm규제를 두지않아도 될것같습니다.\n물론 청원으로 쓰기에는 어이없는 글이지만\n장병들에게 약간의 숨통을  트여줬음해서 이렇게 글을 올려봅니다.\n늘 사람 그리고 인권이 먼저되는 대한민국을 위해 노력해주셔서\n감사합니다."
